Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
1056067,07/14/2006 10:59:24 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10312,,,,,BARCLAY AVENUE,OCEANVIEW AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,08/13/2006 10:59:24 AM,08/05/2006 12:03:11 AM,03 STATEN ISLAND,STATEN ISLAND,937871,131040,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.52622857490733,-74.16682889856578,"(40.52622857490733, -74.16682889856578)"
1063092,08/04/2006 03:32:28 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10312,,,,,RICHMOND AVENUE,ELTINGVILLE BOULEVARD,INTERSECTION,STATEN ISLAND,,N/A,Pending,09/03/2006 03:32:28 PM,08/26/2006 12:07:29 AM,03 STATEN ISLAND,STATEN ISLAND,938281,137671,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54443153134013,-74.16539913713595,"(40.54443153134013, -74.16539913713595)"
1083414,08/30/2006 02:57:32 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10312,,,,,AMBOY ROAD,STECHER STREET,INTERSECTION,STATEN ISLAND,,N/A,Pending,09/29/2006 02:57:32 PM,09/21/2006 12:03:17 AM,03 STATEN ISLAND,STATEN ISLAND,931584,133553,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.53309118411606,-74.18946321540655,"(40.53309118411606, -74.18946321540655)"
1083416,08/31/2006 12:21:53 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10308,161 HOLLY AVENUE,HOLLY AVENUE,OAKDALE STREET,BETH PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/30/2006 12:21:53 PM,09/22/2006 12:03:37 AM,03 STATEN ISLAND,STATEN ISLAND,941407,138588,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54696416912477,-74.15415743774604,"(40.54696416912477, -74.15415743774604)"
976975,02/15/2006 03:58:43 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10307,23 SUMMIT STREET,SUMMIT STREET,DEAD END,YETMAN AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,03/17/2006 03:58:43 PM,03/09/2006 12:01:51 AM,03 STATEN ISLAND,STATEN ISLAND,916643,124903,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.509247334975406,-74.24312607817846,"(40.509247334975406, -74.24312607817846)"
1000259,04/02/2006 05:18:34 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10314,96 GRAHAM AVENUE,GRAHAM AVENUE,FIELDSTONE ROAD,MERRILL AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,05/02/2006 05:18:34 PM,04/24/2006 12:01:53 AM,02 STATEN ISLAND,STATEN ISLAND,937209,162287,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.611991852116255,-74.16942755447306,"(40.611991852116255, -74.16942755447306)"
1016770,05/04/2006 09:39:02 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10312,441 BARTLETT AVENUE,BARTLETT AVENUE,BARLOW AVENUE,DEAD END,,,ADDRESS,STATEN ISLAND,,N/A,Pending,06/03/2006 09:39:02 PM,05/27/2006 12:01:45 AM,03 STATEN ISLAND,STATEN ISLAND,937503,142586,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.557918178927046,-74.16823238292666,"(40.557918178927046, -74.16823238292666)"
1030020,05/30/2006 11:03:16 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10314,116 NORTH AVENUE,NORTH AVENUE,NEAL DOW AVENUE,LOCKWOOD PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,06/29/2006 11:03:16 AM,06/21/2006 12:03:22 AM,01 STATEN ISLAND,STATEN ISLAND,946923,166054,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62237771958262,-74.13446153213701,"(40.62237771958262, -74.13446153213701)"
1067676,08/07/2006 12:52:19 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10301,41 VICTORY BOULEVARD,VICTORY BOULEVARD,BAY STREET,ST MARK'S PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/06/2006 12:52:19 PM,08/29/2006 12:06:39 AM,01 STATEN ISLAND,STATEN ISLAND,962892,171652,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63779593129882,-74.07695480983962,"(40.63779593129882, -74.07695480983962)"
1070544,08/12/2006 01:57:32 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10305,403 DELAWARE AVENUE,DELAWARE AVENUE,LACONIA AVENUE,MASON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/11/2006 01:57:32 PM,09/03/2006 12:06:39 AM,02 STATEN ISLAND,STATEN ISLAND,959916,153464,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58786597112541,-74.08761205677598,"(40.58786597112541, -74.08761205677598)"
1071559,08/14/2006 01:09:45 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10301,323 FELLMORE STREET,FELLMORE STREET,,,,,,STATEN ISLAND,,N/A,Pending,09/13/2006 01:09:45 PM,09/05/2006 12:06:13 AM,Unspecified STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
1128932,11/26/2006 02:20:05 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10312,444 STAFFORD AVENUE,STAFFORD AVENUE,DELMAR AVENUE,NIPPON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,12/26/2006 02:20:05 PM,12/18/2006 12:02:34 AM,03 STATEN ISLAND,STATEN ISLAND,930600,137391,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54361985208371,-74.19303351898401,"(40.54361985208371, -74.19303351898401)"
1129541,11/29/2006 10:33:03 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10314,553 INGRAM AVENUE,INGRAM AVENUE,PURDY AVENUE,NORTH GANNON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,12/29/2006 10:33:03 AM,12/21/2006 12:02:09 AM,01 STATEN ISLAND,STATEN ISLAND,946500,161209,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.609077421028694,-74.13595819697412,"(40.609077421028694, -74.13595819697412)"
1307284,03/15/2006 07:01:30 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,436 FALCON AVENUE,FALCON AVENUE,TYSENS LANE,PENN AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,04/14/2006 07:01:30 AM,04/06/2006 12:02:13 AM,03 STATEN ISLAND,STATEN ISLAND,952363,144114,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.562178124588094,-74.1147617236593,"(40.562178124588094, -74.1147617236593)"
1309194,04/07/2006 08:58:27 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312,60 BOVANIZER STREET,BOVANIZER STREET,GILLARD AVENUE,AMBOY ROAD,,,ADDRESS,STATEN ISLAND,,N/A,Pending,05/07/2006 08:58:27 AM,04/29/2006 12:03:47 AM,03 STATEN ISLAND,STATEN ISLAND,937599,136335,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.540760909179255,-74.16784379623853,"(40.540760909179255, -74.16784379623853)"
1310380,04/13/2006 02:05:44 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10302,340 HEBERTON AVENUE,HEBERTON AVENUE,POST AVENUE,PALMER AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,05/13/2006 02:05:44 PM,05/24/2006 05:53:24 PM,01 STATEN ISLAND,STATEN ISLAND,947011,169797,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.632651825560565,-74.13416518495119,"(40.632651825560565, -74.13416518495119)"
1310550,04/15/2006 06:10:51 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312,4675 AMBOY ROAD,AMBOY ROAD,BAMBERGER LANE,ROSS LANE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,05/15/2006 06:10:51 PM,05/24/2006 05:53:33 PM,03 STATEN ISLAND,STATEN ISLAND,937712,136320,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54072033065692,-74.16743713582237,"(40.54072033065692, -74.16743713582237)"
1338630,11/11/2006 12:14:50 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10303,132 DIXON AVENUE,DIXON AVENUE,WILLOW ROAD WEST,MORNINGSTAR ROAD,,,ADDRESS,STATEN ISLAND,,N/A,Pending,12/11/2006 12:14:50 PM,12/03/2006 12:03:05 AM,01 STATEN ISLAND,STATEN ISLAND,943516,168095,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.627964819191135,-74.14674672423861,"(40.627964819191135, -74.14674672423861)"
1340762,11/28/2006 09:26:34 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312,34 POETS CIRCLE,POETS CIRCLE,CARLYLE GREEN,DEAD END,,,ADDRESS,STATEN ISLAND,,N/A,Pending,12/28/2006 09:26:34 AM,12/20/2006 12:00:58 AM,03 STATEN ISLAND,STATEN ISLAND,928970,141728,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.55551405282673,-74.19893370204032,"(40.55551405282673, -74.19893370204032)"
1383681,08/15/2006 08:23:27 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,10309,,,,,PENTON STREET,SHARROTT AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,09/14/2006 08:23:27 PM,09/06/2006 12:03:04 AM,03 STATEN ISLAND,STATEN ISLAND,924805,129708,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5224945681863,-74.21381646350856,"(40.5224945681863, -74.21381646350856)"
1641200,04/02/2006 07:10:26 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10305,,,,,NUGENT AVENUE,TONY COURT,INTERSECTION,STATEN ISLAND,,N/A,Pending,05/02/2006 07:10:26 PM,04/24/2006 12:01:51 AM,02 STATEN ISLAND,STATEN ISLAND,962664,154732,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.591353494333944,-74.077722222421,"(40.591353494333944, -74.077722222421)"
1641838,04/02/2006 07:36:27 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10305,15 TONY COURT,TONY COURT,NUGENT AVENUE,DEAD END,,,ADDRESS,STATEN ISLAND,,N/A,Pending,05/02/2006 07:36:27 PM,04/24/2006 12:01:51 AM,02 STATEN ISLAND,STATEN ISLAND,962658,154755,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59141661008702,-74.07774389941633,"(40.59141661008702, -74.07774389941633)"
1249688,08/23/2006 10:33:39 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,14 CORONA AVENUE,CORONA AVENUE,BOYCE AVENUE,ATMORE PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/22/2006 10:33:39 PM,09/14/2006 12:02:22 AM,03 STATEN ISLAND,STATEN ISLAND,946260,145151,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.565000439059794,-74.13673229207174,"(40.565000439059794, -74.13673229207174)"
1292415,07/31/2006 09:39:46 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10307,528 PAGE AVENUE,PAGE AVENUE,HAYWOOD STREET,DAWN COURT,,,ADDRESS,STATEN ISLAND,,N/A,Pending,08/30/2006 09:39:46 AM,08/22/2006 12:05:37 AM,03 STATEN ISLAND,STATEN ISLAND,920047,125202,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.510093312405964,-74.23088761724715,"(40.510093312405964, -74.23088761724715)"
1307153,03/11/2006 10:07:23 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,10303,181 MORNINGSTAR ROAD,MORNINGSTAR ROAD,INNIS STREET,KALVER PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,04/10/2006 10:07:23 PM,04/02/2006 12:02:16 AM,01 STATEN ISLAND,STATEN ISLAND,943686,170135,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.633564960428316,-74.1461465513678,"(40.633564960428316, -74.1461465513678)"
1310358,04/18/2006 12:18:56 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,39 BERESFORD AVENUE,BERESFORD AVENUE,BEND,WILD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,05/18/2006 12:18:56 PM,05/24/2006 05:53:44 PM,02 STATEN ISLAND,STATEN ISLAND,930966,154124,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58955078404615,-74.19184850691634,"(40.58955078404615, -74.19184850691634)"
1310453,04/17/2006 01:50:58 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,25 BARTON AVENUE,BARTON AVENUE,RICHMOND ROAD,NORTH RAILROAD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,05/17/2006 01:50:58 PM,05/24/2006 05:53:45 PM,02 STATEN ISLAND,STATEN ISLAND,954705,151966,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.583738424788685,-74.10636715884476,"(40.583738424788685, -74.10636715884476)"
1312455,05/04/2006 11:01:50 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312,4375 AMBOY ROAD,AMBOY ROAD,OLD AMBOY ROAD,PUTNAM STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,06/03/2006 11:01:50 AM,05/27/2006 12:01:40 AM,03 STATEN ISLAND,STATEN ISLAND,939489,137903,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54507450483238,-74.1610542275136,"(40.54507450483238, -74.1610542275136)"
1315266,05/19/2006 03:59:16 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,1206 ROCKLAND AVENUE,ROCKLAND AVENUE,MERRYMOUNT STREET,FERNDALE AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,06/18/2006 03:59:16 PM,06/10/2006 12:01:45 AM,02 STATEN ISLAND,STATEN ISLAND,940697,155521,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.593438418768756,-74.15682122711297,"(40.593438418768756, -74.15682122711297)"
1318126,06/09/2006 03:57:36 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,64 GRAYSON STREET,GRAYSON STREET,MONTREAL AVENUE,FAIRBANKS AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/09/2006 03:57:36 PM,07/01/2006 12:02:25 AM,03 STATEN ISLAND,STATEN ISLAND,950155,142141,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.556754409685254,-74.12269838780256,"(40.556754409685254, -74.12269838780256)"
1320972,07/06/2006 12:45:40 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10302,112 HATFIELD PLACE,HATFIELD PLACE,SHARPE AVENUE,TREADWELL AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,08/05/2006 12:45:40 PM,07/28/2006 12:03:16 AM,01 STATEN ISLAND,STATEN ISLAND,945826,170066,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63338511167348,-74.13843604398956,"(40.63338511167348, -74.13843604398956)"
1325261,08/08/2006 12:21:04 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312,21 RYE AVENUE,RYE AVENUE,WAINWRIGHT AVENUE,VAN BRUNT STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/07/2006 12:21:04 PM,08/30/2006 12:08:03 AM,03 STATEN ISLAND,STATEN ISLAND,937148,137976,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.545262752760756,-74.16947785021542,"(40.545262752760756, -74.16947785021542)"
1327184,08/19/2006 10:42:54 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10305,,,,,GARRETSON AVENUE,LACONIA AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,09/18/2006 10:42:54 AM,09/10/2006 12:07:04 AM,02 STATEN ISLAND,STATEN ISLAND,959284,152851,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58618165158624,-74.08988524131394,"(40.58618165158624, -74.08988524131394)"
1329561,09/07/2006 10:54:13 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,52 NEHRING AVENUE,NEHRING AVENUE,MC VEIGH AVENUE,TRAVIS AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,10/07/2006 10:54:13 AM,09/29/2006 12:03:28 AM,02 STATEN ISLAND,STATEN ISLAND,940797,154437,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.590463551667334,-74.15645418673925,"(40.590463551667334, -74.15645418673925)"
1306377,03/08/2006 04:11:42 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10309,980 IONIA AVENUE,IONIA AVENUE,FOSTER ROAD,LENEVAR AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,04/07/2006 04:11:42 PM,03/30/2006 12:02:30 AM,03 STATEN ISLAND,STATEN ISLAND,927030,134163,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.53473731088967,-74.2058510942046,"(40.53473731088967, -74.2058510942046)"
1310365,04/12/2006 05:00:47 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10301,82 SILVER LAKE ROAD,SILVER LAKE ROAD,HAVEN ESPLANADE,HAVENWOOD ROAD,,,ADDRESS,STATEN ISLAND,,N/A,Pending,05/12/2006 05:00:47 PM,05/24/2006 05:53:15 PM,01 STATEN ISLAND,STATEN ISLAND,958241,169623,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63221432459947,-74.09370495234843,"(40.63221432459947, -74.09370495234843)"
1310640,04/23/2006 06:05:03 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,363 CHESTERTON AVENUE,CHESTERTON AVENUE,PENDALE STREET,GRAYSON STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,05/23/2006 06:05:03 PM,05/24/2006 05:54:18 PM,03 STATEN ISLAND,STATEN ISLAND,949838,141881,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.55603953580883,-74.1238378580331,"(40.55603953580883, -74.1238378580331)"
1314848,05/18/2006 09:42:50 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10304,33 BURGHER AVENUE,BURGHER AVENUE,RICHMOND ROAD,JOHNSON PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,06/17/2006 09:42:50 AM,06/09/2006 12:03:18 AM,02 STATEN ISLAND,STATEN ISLAND,957526,156011,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59485008827001,-74.09622707224928,"(40.59485008827001, -74.09622707224928)"
1318399,06/12/2006 08:23:08 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10304,511 ODER AVENUE,ODER AVENUE,BALTIC AVENUE,HAY STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/12/2006 08:23:08 PM,07/04/2006 12:02:59 AM,02 STATEN ISLAND,STATEN ISLAND,959137,159727,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60505446100416,-74.09044004502968,"(40.60505446100416, -74.09044004502968)"
1128378,11/25/2006 06:32:28 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10314,,,,,KLONDIKE AVENUE,STEINWAY AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,12/25/2006 06:32:28 PM,12/17/2006 12:01:43 AM,02 STATEN ISLAND,STATEN ISLAND,939143,154995,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59198688440572,-74.16241318858667,"(40.59198688440572, -74.16241318858667)"
1150104,01/20/2007 01:47:44 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10301,,,,,DANIEL LOW TERRACE,CORSON AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,02/19/2007 01:47:44 PM,02/11/2007 12:02:32 AM,01 STATEN ISLAND,STATEN ISLAND,962128,171784,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63815636778148,-74.07970800236694,"(40.63815636778148, -74.07970800236694)"
1249822,08/23/2006 09:40:11 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10308,50 HILLCREST STREET,HILLCREST STREET,MONTICELLO TERRACE,WIMAN AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/22/2006 09:40:11 AM,09/14/2006 12:02:22 AM,03 STATEN ISLAND,STATEN ISLAND,942736,137420,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.543764554825806,-74.14936828065885,"(40.543764554825806, -74.14936828065885)"
