CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Point,Source,Media URL
3978086,09/03/2014 01:38:41 PM,12/05/2014 02:32:42 PM,12/05/2014 02:32:42 PM,Closed,"Case Resolved - LOCID39758-964 HOWARD ST SAI HOTEL ROUTINE INSPECTION   DEC 03 2014
 12/3/2014 - Annual baseline room by room inspection.
 
  INSPECTION DATA & ACTIONS REQUIRED
 
  1ST FLOOR
 Rm. #1 - ok, 2 ok, 3 ok, #4 (mgs. Unit), Rm. #6 - pad locked - N/A.
 Rms. (with no Number) - 2.
 Rms. With No numbers by Rm. #S3 - 2.
 Rm. #1A ? Mgrs. unit.
 Rm. #S3 - Ok.
 Bathroom - For Managers use only.
 Hallways - Litter free. Ok.
 
  2ND FLOOR
 Rm. #10 - ok, 14 N/A (refused), Rm. #S18 - No key, Rm. #17 - pad Locked N/A.
 S17 - Pad Locked (N/A).
 Rm. #20 - N/A. Refused. Had Drs. Appointment. Lived here for 20 years.
 Shower & Toilet - Ok.
 Hallways - Ok.
 
  3RD FLOOR
 Rm. #22 ok (carpeting is unusual).
 Rm. #23 N/A, Rm. #24 N/A.
 Rm. #25 vacant - Ok, 26 N/A, 27 OK, 28 N/A, 29 OK.
 Rm. #31 - vacant & under rehabilitation.
 Rm. #30 N/A, 32 Ok.
 Rm. #33 (ok) (Difficult to access unit)
 Rm. #34 - N/A - Refused.
 Toilet & Shower - Ok.
 
  ACTIONS REQUIRED
 1)Rm. #5 - over headlight not operable. Repair. Heavy Bedbug infestation in the unit. Provide Bedbug Treatment.
 2)Rm. #7 - Cockroach Infestation and Bedbugs. Treat room fpr Bedbugs & Cockroaches. See PHOTOS.
 3)Rm. #8 - Heavy cockroach infestation. Provide treatment. Repair overhead light that is not operable. Re-install/install smoke detector. Replace carpet - Filthy. Clean room and eliminate pest harborages. Tenant to comply fully.
 4)Room #9 - Mice issues. Treat room and look for openings and use steel wool or wire mesh to implement exclusion. Door Knob inside - Repair. It is broken and not there anymore.
 5)Rm. #11 - Install smoke detector.
 6)Rm #12 - Broken Window. Repair. Cockroaches observed. Treat room for cockroaches. Broken glass littering  the floor. Beverage cans strewn on the floor. Occupant to cooperate fully with property Management. Clean the room. Porfirio Francisco Cousin - DOB 1/13/69.
 7)Room #115 - Pigeon wastes on widow ledge. Clean the pigeon wastes. See PHOTOS. Pigeon proof - Spike or nettings.
 8)Rm. #16 - Bedbugs observed. Treat room for Bedbugs. Follow the Director's of Health Rules & Regulations. Provide pest treatment Reports. Occupant to wash, Launder & dry clothes at the HOTTEST Washer & Dryer settings.
 9)Rm. #15 - Congested & limited access. Provide clear access path to the unit. Move items away from the door for easy access.
 10)Rm. #16S - Heavy fecal spots and Bedbugs observed. Provide Bedbug treatment to Room #16S. Follow DPH Rules and Regulations on Bedbug Abatement.
 11)Rm. #19 - Bedbugs observed. Heavy blood spots on the pillow. Clear areas by the door to make room accessible. Decongest unit. Occupant to cooperate fully with property management. Tenant to wash & Launder clothes at the HOTTEST Washer & Dryer settings.
 12)Rm. #S29 - Bedbugs. Provide Treatment.
 13)Rm. #S31 - Re-install/Attach smoke detector.
 14) For all Rooms & Doors with Bedbugs - Thoroughly seal all cracks and openings around the door frames and openings on the walls.
 15)Rm. #35 - Clean & organize the room.
 
 REMARKS: Property Manager states that most of his clients are very challenge & has support services from UCSF (982 Mission St) and do not think that it is his job to baby sit his tenants.
 In any case he will do his best to keep the place in perfect condition before my next re-inspection visit provided I approve adequate time for him to effect the repairs & abate the violations.
 16)All of the following complaints that are open at this address is now Abated to this Report:
 a)Complaint #60807 - Abated.
 B)Complaint #60825 - Abated.
 C)Complaint #60076 - Abated.
 D)Complaint #58041 - Abated.
 E)Complaint #59748 - Abated (SRN. 3978086)
 f)Complaint #54065 - Abated.
 
 All these complaints are now tracked with this latest routine inspection.
 
  Re-inspect on 1/13/2015 **",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"964 HOWARD ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.780476468287, -122.406450253011)",Voice In,
3977047,09/03/2014 09:46:56 AM,09/03/2014 01:12:46 PM,09/03/2014 01:12:46 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Jorge Montiel, Inspector
 415-252-3820",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"754 POST ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,"(37.787653641789, -122.414288848921)",Web Self Service,
3952033,08/26/2014 06:58:31 AM,08/26/2014 07:21:33 AM,08/26/2014 07:21:33 AM,Closed,Case Resolved - Client request.,DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"140 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.783229254829, -122.411507475424)",Voice In,
3938877,08/21/2014 04:17:14 PM,08/26/2014 09:28:00 AM,08/26/2014 09:28:00 AM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Roberto Arevalo, Inspector
 415-252-3870",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"51 OSCEOLA LN, SAN FRANCISCO, CA, 94124",10,Bayview,"(37.731675782257, -122.383187459186)",Voice In,
3909328,08/11/2014 11:52:55 PM,08/13/2014 01:23:08 PM,08/13/2014 01:23:08 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Roberto Arevalo, Inspector
 415-252-3870",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1270 HAMPSHIRE ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.751782706619, -122.407253423424)",Voice In,
3909195,08/11/2014 09:09:11 PM,08/13/2014 04:12:38 PM,08/13/2014 04:12:38 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 c/o Joseph Ossai, Inspector
 415-252-3892",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"134 DUBOCE AVE, SAN FRANCISCO, CA, 94103",8,Mint Hill,"(37.76993493923, -122.423309471426)",Web Self Service,
3896378,08/07/2014 01:32:07 PM,08/08/2014 04:05:18 PM,08/08/2014 04:05:18 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 c/o Joseph Ossai, Inspector
 415-252-3892",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"171 LANGTON ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.775540279827, -122.407282415037)",Web Self Service,
3896088,08/07/2014 12:20:31 PM,08/08/2014 04:01:03 PM,08/08/2014 04:01:03 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Roberto Arevalo, Inspector
 415-252-3870",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2055 PALOU AVE, SAN FRANCISCO, CA, 94124",10,Silver Terrace,"(37.738672016823, -122.399482470964)",Voice In,
3891556,08/06/2014 01:18:52 AM,08/29/2014 03:30:37 PM,08/29/2014 03:30:37 PM,Closed,"Case Resolved - 
 LOCID58083-668 CLAY ST BALMORAL HOTEL NORTH SRN 3891556 2014
 8/26/2014 - Complaint site visit for cockroach infestation in the building.
 
 INSPECTION DATA & ACTIONS REQUIRED
 1)3rd Floor community kitchen is very clean.
 2)Opened the drawers & observed few dead cockroaches.
 3)There are gels planted by the Pest Control Operator for cockroach control.
 4)Garage Area - No issue.
 5)There is No violation. Management to order clean up.Dead cockroaches underneath the cabinets.
 6)This is to be done regularly.
 7)No further DPH action actions is necessary.
 
 ABATED",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"668 CLAY ST, SAN FRANCISCO, CA, 94111",3,Chinatown,"(37.794741222766, -122.404269215711)",Voice In,
3887884,08/04/2014 05:41:33 PM,08/08/2014 12:06:04 PM,08/08/2014 12:06:04 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Irene Sanchez, Inspector
 415-252-3877",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"441 28TH AVE, SAN FRANCISCO, CA, 94121",1,Outer Richmond,"(37.781074043208, -122.488096560692)",Web Self Service,
3886369,08/04/2014 11:51:13 AM,08/06/2014 03:08:49 PM,08/06/2014 03:08:49 PM,Closed,"Case Transferred - Consumer Protection, DPH
 Deborah Quinones, Clerk
 415-252-3833",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"400 BROADWAY, SAN FRANCISCO, CA, 94133",3,North Beach,"(37.798324343052, -122.404054240617)",Web Self Service,
3885008,08/03/2014 07:00:21 PM,08/07/2014 12:41:13 PM,08/07/2014 12:41:13 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Roberto Arevalo, Inspector
 415-252-3870",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"230 TRUMBULL ST, SAN FRANCISCO, CA, 94112",11,Mission Terrace,"(37.730814603049, -122.425395175719)",Web Self Service,
3883047,08/02/2014 07:33:14 PM,08/15/2014 11:04:10 AM,08/15/2014 11:04:10 AM,Closed,"Case Resolved - 
 LOCID57878-1000 SUTTER ST GRANADA HOTEL CMPID59308 SRN3883047 2014
 8/7/2014 - Site visit for mice issues.
 
 INSPECTION DATA & ACTIONS REQUIRED
 1)No specific spot was indicated in the complaint.
 2)inspected the common areas and could not confirm the violation.
 
 Service request number 3883047 is Abated",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1000 SUTTER ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,"(37.788244709338, -122.417173854423)",Voice In,
3881447,08/02/2014 09:48:16 AM,08/07/2014 10:51:57 AM,08/07/2014 10:51:57 AM,Closed,"Case Transferred - Healthy Housing & Vector 
 Control Program, DPH
 Marisol Cuevas, Inspector
 415-252-3819",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,Intersection of 28TH AVE and GEARY BLVD,1,Outer Richmond,"(37.7799471651493, -122.487945868249)",Web Self Service,
3878045,07/31/2014 08:58:36 PM,08/07/2014 08:33:55 AM,08/07/2014 08:33:55 AM,Closed,"Case Resolved - LOCID58316-68 6TH ST SHREE GANESHAI HOTEL CMPID59288 SRN3878045 2014
 8/5/2014 - Complaint site investigation for rodent/rat infestation in the building.
 
  INSPECTION DATA & ACTIONS REQUIRED
 1)Observed significant Rat droppings at the commercial unit that is vacant and at the basement Areas. See Photos.
 2)Provide pest control for Rats using snap traps/Poison etc.
 3)Provide biweekly pest treatment report & the number of Rats killed or trapped.
 4)Upstairs Garbage Areas - Cockroaches observed. Again treat the garbage areas for cockroaches. Also rinse/wash/sanitize the garbage containers on a weekly basis.
 5)Failure to comply with the above will result in citation to the Director's of Health Hearings. A fine of $1000/day could be imposed.
 6)Do rodent exclusion. Seal gaps with wire mesh less than 1/4 inch gaps.
 
  Re-inspect in 30 days.",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"68 6TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.781200895024, -122.409304724972)",Voice In,
3875244,07/31/2014 08:25:10 AM,08/04/2014 12:29:52 PM,08/04/2014 12:29:52 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Jorge Montiel, Inspector
 41-252-3820",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"305 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,"(37.783685484245, -122.416049378582)",Voice In,
3864689,07/27/2014 10:35:55 PM,07/31/2014 09:11:35 AM,07/31/2014 09:11:35 AM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Marisol Cuevas, Inspector
 415-252-3819",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"817 GONZALEZ DR, SAN FRANCISCO, CA, 94132",7,Parkmerced,"(37.717485613335, -122.481850660889)",Voice In,
3860744,07/26/2014 08:06:33 AM,11/26/2014 01:18:45 PM,11/26/2014 01:18:45 PM,Closed,"Case Resolved - 7/31/2014 - Cockroach infestation issues complaint at the Hotel.
 
 INSPECTION DATA & ACTIONS REQUIRED
 1)Observed significant cockroaches in the kitchen cabinets.
 2)Food sources are constantly present in the kitchen - pans with food debris.
 3)Notices to be posted & announced to Tenants to keep  kitchens clean after cooking to help with cockroach / & rodent infestation incidents.
 4)Use lots of glue traps for monitoring and physical extermination.
 5)Intensify cockroach infestation Abatement.
 
 10/14/2014 - Complaint re-inspection site visits for complaints IDS #59305 and 59150 respectively.
 
  INSPECTION DATA & ACTIONS REQUIRED
 1)Complaint #59305 - Abated. No noise issues observed.
 2)Complaint #59150 for Cockroaches.
  2ND FLOOR AREA (KITCHEN)
 The number of observed cockroaches (live) has reduced but it is still present.
 3)3RD FLOOR - Community Kitchen - Observed several live cockroaches present in this area. Complaint is not Abated.
 4)Pest Control Company - Is MILL PEST CONTROL. Treatment is not effective.
 5)Email Property Management at Allstarthclinic@org some recommended pesticides.
 
 11/25/2014 - Cockroach infestation site re-inspection in the community kitchen areas.
 
 ACTIONS /INSPECTION DATA
 1)The cabinet doors of the kitchens removed & the floor areas tiled and caulked.
 2)Cockroach is under control.
 
  ABATED.
 See PHOTOS",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,Intersection of 16TH ST and FOLSOM ST,9,Mission,"(37.7653147489607, -122.415308353435)",Voice In,
3860460,07/25/2014 08:41:37 PM,07/28/2014 10:24:22 AM,07/28/2014 10:24:22 AM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Andrea Leon, Inspector
 415-252-3931",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2860 BUSH ST, SAN FRANCISCO, CA, 94115",2,Lower Pacific Heights,"(37.785685697935, -122.444380073572)",Web Self Service,
3851433,07/22/2014 10:38:07 PM,07/23/2014 03:23:12 PM,07/23/2014 03:23:12 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Lillian Dyson, Inspector
 415-252-3880",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"150 FRANKLIN ST, SAN FRANCISCO, CA, 94102",5,Civic Center,"(37.775931705355, -122.420940495544)",Web Self Service,
3850754,07/22/2014 04:49:09 PM,07/23/2014 03:13:46 PM,07/23/2014 03:13:46 PM,Closed,"Case Transferred - Hotels & Emergency Shelters, DPH
 Nader Shatara, Inspector
 415-252-3887",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"220 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.781924678548, -122.414240387488)",Voice In,
3837110,07/17/2014 07:04:20 PM,07/18/2014 03:29:43 PM,07/18/2014 03:29:43 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Adaku Ude, Inspector
 415-252-3878",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2615 LAKE ST, SAN FRANCISCO, CA, 94121",2,Seacliff,"(37.785582708128, -122.487542347427)",Voice In,
3837095,07/17/2014 06:59:06 PM,07/18/2014 03:21:32 PM,07/18/2014 03:21:32 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Adaku Ude, Inspector
 415-252-3878",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"211 27TH AVE, SAN FRANCISCO, CA, 94121",2,Seacliff,"(37.785384546369, -122.487405881532)",Voice In,
3836074,07/17/2014 01:57:02 PM,07/18/2014 02:10:33 PM,07/18/2014 02:10:33 PM,Closed,"Case Transferred - Healthy Huousing & Vector
 Control Program, DPH
 Roberto Arevalo, Inspector
 415-252-3",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1185 OAKDALE AVE, Apt H, SAN FRANCISCO, CA, 94124",10,Hunters Point,"(37.730134644943, -122.382728875789)",Web Self Service,
3813725,07/09/2014 08:57:23 PM,07/10/2014 04:12:58 PM,07/10/2014 04:12:58 PM,Closed,"Case is a Duplicate - same as Service Request #3806414 reallocated to Healthy Housing & Vector Control Program, DPH, Jorge Montiel, Inspector
 415-252-3820",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"727 CHENERY ST, SAN FRANCISCO, CA, 94131",8,Glen Park,"(37.734478561127, -122.434333945798)",Web Self Service,
3792212,07/02/2014 01:05:34 PM,07/07/2014 03:19:55 PM,07/07/2014 03:19:55 PM,Closed,"Case is a Duplicate - Healthy Housing & Vector
 Control Program, DPH
 Jorge Montiel, Inspector
 415-252-3820",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"221 SAN JUAN AVE, SAN FRANCISCO, CA, 94112",11,Mission Terrace,"(37.725158073846, -122.438364700537)",Voice In,
3792041,07/02/2014 12:19:57 PM,07/07/2014 03:16:03 PM,07/07/2014 03:16:03 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Lillian Dyson, Inspector
 415-252-3880",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1163 SCOTT ST, Apt 128, SAN FRANCISCO, CA, 94115",5,Western Addition,"(37.780437772144, -122.437326911974)",Voice In,
3791687,07/02/2014 10:47:42 AM,07/07/2014 02:59:05 PM,07/07/2014 02:59:05 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Roberto Arevalo, Inspector
 415-252-3870",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"14 LATONA ST, SAN FRANCISCO, CA, 94124",10,Silver Terrace,"(37.732068624102, -122.392576936003)",Voice In,
3790285,07/01/2014 07:44:23 PM,07/07/2014 02:36:29 PM,07/07/2014 02:36:29 PM,Closed,"Case Transferred - Hotels & Shelters, DPH
 Cindy Tong, Clerk
 415252-3866",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"559 VALENCIA ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.764010124676, -122.421504654052)",Voice In,
3777372,06/27/2014 09:04:42 AM,06/30/2014 11:59:23 AM,06/30/2014 11:59:23 AM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Marisol Cuevas, Inspector
 415-252-3819",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"2723 39TH AVE, SAN FRANCISCO, CA, 94116",4,Parkside,"(37.736063363513, -122.496762243943)",Web Self Service,
3756098,06/19/2014 02:16:24 PM,06/23/2014 11:03:57 AM,06/23/2014 11:03:57 AM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Jorge Montiel, Inspector
 415-252-3820",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"205 SUMMIT ST, SAN FRANCISCO, CA, 94112",11,Oceanview,"(37.716893937922, -122.454242387318)",Voice In,
3715000,06/06/2014 12:44:31 PM,06/06/2014 03:03:32 PM,06/06/2014 03:03:32 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Jorge Montiel, Inspector
 415-252-3820",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"148 DEL MONTE ST, SAN FRANCISCO, CA, 94112",11,Cayuga,"(37.715093508347, -122.444425386542)",Web Self Service,
3712454,06/05/2014 03:59:26 PM,06/06/2014 01:20:51 PM,06/06/2014 01:20:51 PM,Closed,"Case Transferred - Consumer Protection, Food
 Safety Program, DPH
 415-252-3804",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"1787 UNION ST, SAN FRANCISCO, CA, 94123",2,Union Street,"(37.79783690065, -122.428617462708)",Web Self Service,
3712210,06/05/2014 02:58:23 PM,06/06/2014 01:11:12 PM,06/06/2014 01:11:12 PM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Jorge Montiel, Inspector
 415-252-3820",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"44 SHOTWELL ST, SAN FRANCISCO, CA, 94103",9,Mission,"(37.767730560207, -122.416757657351)",Voice In,
3705175,06/03/2014 05:53:03 PM,06/04/2014 11:19:59 AM,06/04/2014 11:19:59 AM,Closed,"Case Transferred - Hotels & Emergency Shelters, DPH
 Mario Oblena, Inspector,
 415-252-3866",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"447 VALENCIA ST, SAN FRANCISCO, CA, 94103",9,Mission,"(37.765845873443, -122.421756001196)",Voice In,
3701935,06/02/2014 10:58:58 PM,06/03/2014 08:26:47 AM,06/03/2014 08:26:47 AM,Closed,"Case Transferred - Hotels & Shelters, DPH
 Mario Oblena, Inspector
 415-252-3866",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"34 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,"(37.783472790379, -122.40983519663)",Voice In,
3681537,05/27/2014 02:57:00 PM,05/28/2014 08:36:04 AM,05/28/2014 08:36:04 AM,Closed,"Case Transferred - Healthy Housing & Vector
 Control Program, DPH
 Larry Wong, Inspector
 415-252-3867",DPH - Environmental Health - G,Residential Building Request,Building - Infestation_Rodent_Insect,Infestation_Rodent_Insect,"357 FILBERT ST, SAN FRANCISCO, CA, 94133",3,Telegraph Hill,"(37.801748354103, -122.405592378912)",Web Self Service,
